"","ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"116","10E63597067945844E559D0",1048073,"2013-12-03 14:47:14.950000000","",60,"Current","",0.2214,0.197,0.187,0.17274,0.0899,0.08284,4,"C",6,13,"TX","Professional","Employed",130,"False","False","","2013-12-03 14:47:17",700,719,"1997-10-14 00:00:00",11,10,20,7,539,0,2,0,0,0,0,0,21906,0.8,4650,15,1,1,0.27,"$50,000-74,999","True",4490.833333,"E8663700271029780F00752",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,120538,2000,"2013-12-06 00:00:00","Q4 2013","FC553700886447133240965",52.65,104.2205,38.7,65.5205,-3.38,0,0,0,0,1,0,0,0,1
"117","0F4935925465944189E3E7C",967847,"2013-10-23 18:08:13.347000000","",60,"Current","",0.19988,0.176,0.166,0.15519,0.0699,0.08529,4,"C",6,1,"WA","Executive","Employed",232,"True","False","","2013-10-16 14:50:29",700,719,"1986-08-06 00:00:00",21,19,47,17,1861,1,1,0,0,0,0,0,241819,0.86,38131,44,1,3,0.33,"$75,000-99,999","True",7666.666667,"1AEA36966230442891838AB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,108271,15000,"2013-10-25 00:00:00","Q4 2013","879F3695217448875315F1E",377.64,1510.56,634.95,875.61,-49.75,0,0,0,0,1,0,0,0,195
"118","0F4B341445393357179A9C5",291853,"2008-03-11 15:31:20.480000000","A",36,"Completed","2011-03-20 00:00:00",0.10235,0.0885,0.0785,NA,NA,NA,NA,"",NA,1,"CA","Professional","Part-time",18,"False","False","","2008-03-11 15:25:11.810000000",740,759,"1987-04-21 00:00:00",7,6,11,4,116,1,1,0,0,0,1,0,3754,0.96,113,10,1,0,0.1,"$25,000-49,999","True",2500,"54E3341672141311681040C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,72,28679,2000,"2008-03-20 00:00:00","Q1 2008","EF1F3414701580026C1C26E",12.97,2290.05,1999.99,290.06,-32.77,0,0,0,0,1,0,0,0,103
"119","0F513544744373659C042AF",577062,"2012-04-09 22:51:46.773000000","",36,"Current","",0.17359,0.1449,0.1349,0.1326,0.0565,0.0761,5,"B",8,8,"CA","Teacher","Employed",44,"True","False","","2012-04-09 22:51:41",720,739,"1996-05-11 00:00:00",10,10,41,6,79,0,1,0,0,17,1,0,987,0.35,1763,27,0.81,1,0.17,"$50,000-74,999","True",4583.333333,"5D8E3649109047401824BE0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,64333,6000,"2012-04-25 00:00:00","Q2 2012","14DD354485192806643AAC8",206.5,4543,3351.97,1191.03,-82.18,0,0,0,0,1,0,0,0,83
"120","0F5235969768792992BD77F",1045829,"2013-12-03 10:37:56.743000000","",36,"Current","",0.22108,0.184,0.174,0.16162,0.0799,0.08172,4,"C",4,1,"MA","Clerical","Employed",23,"False","False","","2013-12-03 10:38:09",720,739,"1986-04-23 00:00:00",21,16,51,7,460,3,5,0,0,0,0,0,26927,0.36,32305,47,1,2,0.48,"$50,000-74,999","True",6083.333333,"469A3700030937622A73661",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,120283,15000,"2013-12-05 00:00:00","Q4 2013","13F53700200247079E41F77",545.3,1083.0384,626.64,456.3984,-25.22,0,0,0,0,1,0,0,0,1
"121","0F5235989252645067B75F7",1122674,"2014-01-09 11:52:20.500000000","",60,"Current","",0.18913,0.1655,0.1555,0.14559,0.0674,0.07819,4,"C",3,1,"NC","Laborer","Employed",125,"True","False","","2014-01-09 11:52:23",760,779,"1989-09-01 00:00:00",10,10,26,7,472,1,3,0,0,0,0,0,82422,0.91,7239,25,1,1,0.32,"$25,000-49,999","True",3208.5,"6CC1370237018400628F89A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,126182,10000,"2014-01-14 00:00:00","Q1 2014","9AA2370025069785322C0BE",246.11,241.5758,105.55,136.0258,-8.49,0,0,0,0,1,0,0,0,1
"122","119034109962969937581AB",268384,"2008-01-20 05:58:31.303000000","B",36,"Completed","2010-12-07 00:00:00",0.15428,0.14,0.13,NA,NA,NA,NA,"",NA,4,"GA","Military Officer","Full-time",180,"True","False","","2008-01-19 10:55:26.663000000",700,719,"1990-02-08 00:00:00",11,10,30,3,263,2,9,0,0,0,1,0,8899,0.89,443,22,0.6,2,0.31,"$75,000-99,999","True",6250,"4F36341191372473558204B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,74,26676,4000,"2008-01-29 00:00:00","Q1 2008","A2EE3410459528922A6D742",136.71,4905.1,3999.98,905.12,-64.64,0,0,0,0,1,0,0,0,67
"123","119633661542644610A5AD7",22248,"2006-06-29 13:54:10.787000000","A",36,"Completed","2007-03-13 00:00:00",0.08718,0.07,0.065,NA,NA,NA,NA,"",NA,0,"","Other","Not available",NA,"False","False","","2006-06-26 19:31:17.433000000",720,739,"1999-10-04 00:00:00",NA,NA,18,6,143,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.13,"Not displayed","True",1666.666667,"3EC33365723695079F2E128",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,92,1752,1000,"2006-07-07 00:00:00","Q3 2006","702E336474957274243C786",30.88,1042.75,1000,42.75,-3.06,0,0,0,0,1,0,0,0,11
"124","10D6343087886921049544C",391790,"2008-09-02 13:09:30.613000000","AA",36,"Completed","2009-04-23 00:00:00",0.13223,0.1252,0.1152,NA,NA,NA,NA,"",NA,3,"NJ","Sales - Retail","Full-time",35,"False","False","","2008-08-16 13:47:28.420000000",780,799,"1994-11-01 00:00:00",7,5,12,6,34,4,6,0,0,0,0,0,14,0,8486,11,1,0,0.19,"$25,000-49,999","True",2293.333333,"1B283432345422184E85AFC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,66,36711,12000,"2008-09-16 00:00:00","Q3 2008","81253427867932832C43EA9",401.56,12835.45,12000,835.45,-66.73,0,0,0,0,1,0,0,0,233
"125","10DF35877947474891E2343",876766,"2013-08-21 14:38:44.203000000","",60,"Current","",0.20081,0.1769,0.1669,0.1575,0.0574,0.1001,5,"B",6,1,"LA","Construction","Employed",93,"True","False","","2013-08-21 14:38:32",720,739,"1996-07-24 00:00:00",11,11,38,3,219,0,3,0,0,0,0,0,7273,0.5,7227,37,1,1,0.31,"$75,000-99,999","True",7916.666667,"E56936903318019301B77B3",2,12,12,0,0,26500,0,42,0,NA,7,100276,15000,"2013-08-27 00:00:00","Q3 2013","39C535283509457415468B6",378.38,2277.55,968.03,1309.52,-62.22,0,0,0,0,1,0,0,0,28
"126","10EC3516168266498E5E38A",506130,"2011-05-10 12:53:38.783000000","",36,"Current","",0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2,"E",5,7,"NC","Other","Not employed",8,"False","False","","2011-05-10 12:53:29",640,659,"1993-12-10 00:00:00",7,7,24,3,306,0,4,0,0,0,0,0,10425,0.98,34,21,1,0,NA,"Not employed","False",0,"1D71361946351591198D4B1",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,34,49793,5000,"2011-05-26 00:00:00","Q2 2011","86AB351462195838554C73B",217.74,7185.42,4363.15,2822.27,-88.21,0,0,0,0,1,0,0,0,92
"127","10EC3600794645468CB39C9",1194630,"2014-02-06 13:42:06.617000000","",36,"Current","",0.13799,0.1099,0.0999,0.09628,0.0324,0.06388,6,"A",10,1,"NY","Sales - Commission","Employed",107,"True","False","","2014-02-06 13:42:09",800,819,"1995-10-25 00:00:00",19,18,32,15,614,0,5,0,0,0,0,0,14669,0.14,84513,30,1,0,0.48,"$50,000-74,999","True",4333.333333,"815E37057857920959AF6D8",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,131237,14000,"2014-02-11 00:00:00","Q1 2014","27C335808521055697E65F2",458.28,0,0,0,0,0,0,0,0,1,0,0,0,1
"128","10F83416199324455232962",292860,"2008-03-13 12:04:51.623000000","HR",36,"Chargedoff","2009-02-22 00:00:00",0.29743,0.2745,0.2645,NA,NA,NA,NA,"",NA,1,"CA","Administrative Assistant","Full-time",47,"False","False","","2008-03-11 11:47:42.457000000",520,539,"1992-02-01 00:00:00",3,4,13,2,72,7,18,1,30,5,0,0,1051,1.31,0,10,0.6,1,0.17,"$25,000-49,999","True",2946.666667,"E8FF3415496706029E1EA80",2,13,13,0,0,5550,2331.4,-80,1966,11,72,28744,2551,"2008-03-21 00:00:00","Q1 2008","616633767931160574A5A44",104.76,613.56,257.91,355.65,-12.96,0,2293.09,2293.09,0,1,0,0,0,67
"129","110A3373894473317F98123",57371,"2006-11-05 12:48:42.960000000","HR",36,"Defaulted","2007-11-14 00:00:00",0.18824,0.17,0.125,NA,NA,NA,NA,"",NA,0,"FL","Other","Not available",NA,"True","True","783C3371218786870A73D20","2006-11-02 16:38:08.390000000",500,519,"1991-07-01 00:00:00",NA,NA,22,3,55,5,5,9,NA,20,2,NA,NA,NA,NA,NA,NA,NA,0.03,"Not displayed","True",2916.666667,"3E543374129385598C2F1DD",NA,NA,NA,NA,NA,NA,NA,NA,162,12,88,4690,1000,"2006-11-16 00:00:00","Q4 2006","2CAE33715881115270D394A",35.65,217.61,146.32,71.29,-2.74,0,864.4,853.68,0,1,0,0,0,5
"130","111335777080426187DABBE",772761,"2013-05-08 05:42:28.310000000","",36,"Current","",0.28032,0.2419,0.2319,0.2126,0.1075,0.1051,3,"D",2,7,"TX","Retail Management","Employed",7,"False","False","","2013-05-08 05:42:15",660,679,"1990-08-01 00:00:00",3,3,15,3,55,0,2,1,179,8,1,0,361,0.36,639,13,0.46,0,0.26,"$25,000-49,999","True",3000,"19C7368164189690320CD70",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10,90271,10000,"2013-05-10 00:00:00","Q2 2013","E69B3578681916057F73465",393.33,3539.97,1856.95,1683.02,-69.57,0,0,0,0,1,0,0,0,1
"131","111835892846741953F498C",891440,"2013-09-10 16:18:04.370000000","",60,"Completed","2014-01-27 00:00:00",0.24754,0.2225,0.2125,0.1952,0.1025,0.0927,3,"D",6,2,"TX","Food Service Management","Employed",52,"True","False","","2013-09-10 16:18:54",660,679,"2001-10-10 00:00:00",15,15,24,9,312,0,3,0,0,4,0,0,8296,0.6,4034,21,0.9,2,0.37,"$50,000-74,999","True",4833.333333,"56FC3691864332477A5B4DB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,101842,10000,"2013-09-13 00:00:00","Q3 2013","801C369255246955147C2C8",277.61,10809.1941,10000,809.1941,-36.64,0,0,0,0,1,0,0,0,1
"132","11193430644352832E11281",396451,"2008-09-11 03:34:20.130000000","A",36,"Completed","2011-09-23 00:00:00",0.20623,0.1915,0.1815,NA,NA,NA,NA,"",NA,1,"SC","Other","Part-time",13,"False","False","","2008-09-11 03:33:56.223000000",740,759,"1995-06-01 00:00:00",7,7,22,6,357,0,4,0,0,0,0,0,12440,0.51,11402,22,1,2,NA,"$1-24,999","False",833.333333,"68203431874992959C510A1",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,66,36914,12500,"2008-09-23 00:00:00","Q3 2008","B54D342854423575513E3B5",459.15,16527.36,12499.98,4027.38,-210.3,0,0,0,0,1,0,0,0,161
"133","10F1341448577160837015D",290011,"2008-03-07 14:46:59.620000000","B",36,"Completed","2011-03-01 00:00:00",0.13012,0.124,0.114,NA,NA,NA,NA,"",NA,2,"MO","Military Enlisted","Full-time",117,"True","False","","2008-03-07 14:26:07.173000000",680,699,"1997-10-01 00:00:00",8,8,14,6,702,0,3,0,0,3,0,0,29078,0.89,3055,14,0.78,1,0.34,"$25,000-49,999","True",4161.916667,"F2F1341690253951712CA47",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,72,28715,8600,"2008-03-20 00:00:00","Q1 2008","C46A34153657818514410BF",287.29,10373.47,8618.31,1755.16,-141.55,0,0,0,0,1,0,0,0,175
"134","10F935536234979271B22A5",621421,"2012-08-06 16:58:47.380000000","",60,"Current","",0.15936,0.1364,0.1264,0.1259,0.0249,0.101,6,"A",8,11,"MD","Other","Employed",35,"False","False","","2012-08-06 16:58:45",740,759,"1999-10-22 00:00:00",9,9,12,7,323,0,2,0,0,0,0,0,8934,0.33,17556,11,1,0,0.3,"$25,000-49,999","True",2750,"D0D53658743287339A6001C",1,24,24,0,0,1500,546.86,48,0,NA,19,72142,5000,"2012-08-08 00:00:00","Q3 2012","742A34873024359653E186D",115.41,2077.38,1160.33,917.05,-67.24,0,0,0,0,1,0,0,0,31
"135","10FC359299660914790898F",992370,"2013-10-21 10:55:40.290000000","",36,"Current","",0.28544,0.2469,0.2369,0.2165,0.1175,0.099,3,"D",4,1,"IL","Professional","Employed",70,"False","False","","2013-10-21 10:55:42",640,659,"1993-04-01 00:00:00",6,6,14,3,150,1,1,0,0,1,0,0,3975,0.92,325,11,0.9,1,0.18,"$75,000-99,999","True",7083.333333,"3976369715826221070D0BD",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,107897,6000,"2013-10-28 00:00:00","Q4 2013","0AC336965826107031B4904",237.58,946.2614,465.46,480.8014,-19.64,0,0,0,0,1,0,0,0,1
"136","11023592403082400775759",998328,"2013-10-23 08:48:01.483000000","",36,"Current","",0.33215,0.2925,0.2825,0.25691,0.1475,0.10941,2,"E",2,1,"KY","Skilled Labor","Employed",125,"False","False","","2013-10-23 08:48:03",640,659,"2000-02-24 00:00:00",5,5,20,4,185,0,2,0,0,0,1,0,5635,0.99,23,15,0.73,0,0.12,"$50,000-74,999","True",4166.666667,"CEF63696448896267E67301",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,107711,4000,"2013-10-25 00:00:00","Q4 2013","7E693695531998560D5A4DA",168.17,672.68,288.94,383.74,-13.12,0,0,0,0,1,0,0,0,5
"137","11033424414557921FA7656",355629,"2008-06-23 10:23:19.637000000","C",36,"Completed","2011-07-02 00:00:00",0.21679,0.1945,0.1845,NA,NA,NA,NA,"",NA,3,"CT","Sales - Commission","Full-time",33,"False","False","","2008-06-23 10:19:54.287000000",660,679,"1989-02-01 00:00:00",3,3,28,3,92,5,8,1,0,29,0,0,1632,0.27,4368,18,0.66,0,0.11,"$25,000-49,999","True",3333.333333,"9F6534256099432906DA27D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,68,33618,3000,"2008-07-02 00:00:00","Q3 2008","BFEF34233857841805B8453",108.52,3985.53,3000.01,985.52,-50.68,0,0,0,0,1,0,0,0,90
"138","112235975452991379F490B",1103750,"2013-12-30 09:12:58.487000000","",36,"Current","",0.21648,0.1795,0.1695,0.15767,0.0774,0.08027,4,"C",4,1,"WI","Construction","Employed",551,"False","False","","2013-12-30 09:13:00",660,679,"2001-11-14 00:00:00",7,7,21,8,354,0,2,1,0,1,1,0,7109,0.31,552,18,0.94,0,0.44,"$1-24,999","True",1416.666667,"1F7F3703146098460D650AF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,125483,4000,"2014-01-08 00:00:00","Q1 2014","CE0737032277358305ED730",144.51,142.5429,83.53,59.0129,-3.4,0,0,0,0,1,0,0,0,1
"139","11273541569159931E84F17",569000,"2012-03-16 09:22:33.393000000","",36,"Defaulted","2012-09-20 00:00:00",0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,"E",3,6,"KY","Military Enlisted","Employed",126,"True","False","","2012-03-06 11:00:20",620,639,"2001-04-20 00:00:00",7,8,30,2,25,5,5,2,1890,23,0,0,72,0.07,928,27,0.75,1,0.35,"$25,000-49,999","True",3750,"A6773646313973238A33299",1,3,3,0,0,2000,0,-36,121,6,24,62391,3000,"2012-03-21 00:00:00","Q1 2012","87C83528199783859742DC3",127.34,127.34,23.82,103.52,-5.9,0,2976.18,0,764.27,1,0,0,0,31
"140","112A35420359988673C6984",571141,"2012-03-22 19:11:18.370000000","",36,"Past Due (1-15 days)","",0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,"E",3,2,"KY","Other","Other",111,"False","False","","2012-03-22 19:11:15",600,619,"1983-04-01 00:00:00",7,6,35,2,50,0,2,0,0,20,1,0,1424,0.94,76,27,0.72,2,0.41,"$1-24,999","True",1835.416667,"CD4136462469565703D9DAA",1,10,10,0,0,2000,1621.63,-41,11,NA,24,62579,2500,"2012-03-27 00:00:00","Q1 2012","06163510491201184074FDD",106.12,2244.64,1117.31,1127.33,-37.6,0,0,0,0,1,0,0,0,25
"141","348934639001802448C8E6C",424416,"2009-09-16 20:52:27.963000000","",36,"Completed","2011-09-30 00:00:00",0.12198,0.1009,0.0909,0.0697,0.021,0.0697,6,"A",9,3,"MD","Accountant/CPA","Full-time",20,"False","True","156C3413203271953DEACE5","2009-09-15 06:42:31",760,779,"2003-06-01 00:00:00",6,6,8,6,30,0,1,0,0,0,0,0,1222,0,7176,6,1,1,0.04,"$50,000-74,999","True",4833.333333,"06A73569349574436F63BE2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,53,38992,5000,"2009-10-20 00:00:00","Q4 2009","271334188272518927052F1",161.55,5702.8,5000,702.8,-69.65,0,0,0,0,1,1,0,0,255
"142","348A358496682608062923B",855539,"2013-07-30 11:02:34.510000000","",60,"Current","",0.26877,0.2432,0.2332,0.2148,0.0975,0.1173,3,"D",4,1,"UT","Truck Driver","Employed",13,"False","False","","2013-08-04 17:49:11",640,659,"1994-01-07 00:00:00",9,9,28,6,486,0,7,0,0,0,0,0,14383,0.87,1746,24,1,0,0.36,"$50,000-74,999","True",4423.333333,"7928368863504945696921A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,98494,9000,"2013-08-07 00:00:00","Q3 2013","DEE33584351414351FC8F52",260.59,1563.54,484.47,1079.07,-44.36,0,0,0,0,1,0,0,0,8
"143","349134175738976507325F1",308345,"2008-04-12 07:33:07.707000000","B",36,"Chargedoff","2008-11-23 00:00:00",0.15882,0.1445,0.1345,NA,NA,NA,NA,"",NA,7,"AZ","Analyst","Full-time",20,"True","False","","2008-04-12 07:21:14.383000000",700,719,"1997-10-23 00:00:00",7,6,13,4,35,2,24,1,250,12,1,0,1472,0.29,3578,10,0.63,1,0.11,"$50,000-74,999","True",4750,"B3B0341775618453254B12D",NA,NA,NA,NA,NA,NA,NA,NA,2057,7,71,29911,2500,"2008-04-22 00:00:00","Q2 2008","F7603417067118640C55364",85.99,171.98,112.3,59.68,-4.13,0,2387.7,2387.7,0,1,0,0,0,85
"144","34953598707923990EB3862",1110347,"2014-01-02 10:13:23.623000000","",60,"Current","",0.1963,0.1725,0.1625,0.15163,0.0724,0.07923,4,"C",4,1,"OH","Fireman","Employed",249,"True","False","","2013-12-29 11:32:01",680,699,"1990-10-15 00:00:00",9,9,45,6,287,3,8,1,1423,36,0,0,7818,0.24,3772,40,0.82,2,0.22,"$75,000-99,999","True",6653.916667,"E3EE370161458670666EE32",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,124200,20000,"2014-01-06 00:00:00","Q1 2014","2D3B3702676842174E094C5",499.74,490.2879,206.73,283.5579,-16.99,0,0,0,0,1,0,0,0,1
"145","349D35613352822385FE4AE",654123,"2012-10-15 10:01:53.850000000","",36,"Current","",0.2878,0.2492,0.2392,0.219,0.1125,0.1065,3,"D",7,18,"IL","Sales - Commission","Employed",39,"True","False","","2012-10-15 10:01:49",680,699,"1997-09-16 00:00:00",2,2,12,2,3,2,2,0,0,6,2,0,3,0,437,10,0.72,0,0.04,"$25,000-49,999","True",3750,"5FAC36639016580669B4C56",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17,76506,3500,"2012-10-24 00:00:00","Q4 2012","C99835245774645136D61CF",139.01,2179.16,1143.21,1035.95,-40.37,-70.89,0,0,0,1,0,0,0,37
"146","34A435890358538545FC9C4",885553,"2013-08-31 18:31:10.420000000","",36,"Current","",0.20053,0.1639,0.1539,0.1452,0.0574,0.0878,5,"B",6,1,"WA","Tradesman - Mechanic","Employed",395,"True","False","","2013-09-03 16:08:39",720,739,"2001-12-28 00:00:00",9,9,17,7,270,1,2,0,0,1,1,0,7981,0.44,9528,13,0.73,0,0.15,"$100,000+","True",9416.666667,"C121369243321848913F43A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,101725,22000,"2013-09-12 00:00:00","Q3 2013","D52B3587614256210BDEB70",777.7,4666.2,3128.44,1537.76,-93.82,0,0,0,0,1,0,0,0,113
"147","34B03365511229087456DB5",31745,"2006-08-16 09:43:10.867000000","A",36,"Completed","2006-12-04 00:00:00",0.09939,0.0925,0.085,NA,NA,NA,NA,"",NA,0,"","","",NA,"False","False","4707336438924330015F446","2006-08-16 09:17:55.873000000",740,759,"2003-01-05 00:00:00",NA,NA,8,3,84,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.07,"Not displayed","False",0.083333,"A52133660283610896B3237",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,91,2902,4000,"2006-08-29 00:00:00","Q3 2006","862A3365213342789F57EB7",127.66,4083.24,4000,83.24,-4.61,0,0,0,0,1,0,0,0,67
"148","34B034630579271407DEE75",422844,"2009-09-04 13:01:25.240000000","",36,"Completed","2010-03-17 00:00:00",0.09191,0.0712,0.0612,0.0552,0.006,0.0552,7,"AA",10,6,"OK","Professional","Full-time",259,"False","True","53B43365132049036C341A5","2009-09-04 12:52:12",820,839,"1988-02-02 00:00:00",8,8,22,8,90,0,1,0,0,0,0,0,816,0.01,76764,16,1,0,0.09,"$50,000-74,999","True",4169.333333,"79D13567170266105A6A095",1,9,9,0,0,2000,0,-6,0,NA,54,38616,2200,"2009-09-22 00:00:00","Q3 2009","BAAB3365713960720B9EFE8",68.05,2246.49,2200,46.49,-6.53,0,0,0,0,1,0,0,0,132
"149","34B535980974400531231A8",1091474,"2013-12-23 09:15:39.263000000","",36,"Current","",0.09434,0.0809,0.0709,0.06919,0.0199,0.04929,7,"AA",8,1,"IL","Accountant/CPA","Employed",124,"True","False","","2013-12-23 09:15:39",700,719,"1983-01-15 00:00:00",14,12,40,9,1100,0,1,0,0,0,0,0,29026,0.62,13623,31,0.96,1,0.25,"$100,000+","True",10000,"D3B2370184968688325C67E",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,124160,10000,"2013-12-31 00:00:00","Q4 2013","BFAF3701828395325F82F59",313.78,627.56,498.45,129.11,-15.96,0,0,0,0,1,0,0,0,121
"150","11333603204329069669540",1205183,"2014-02-25 04:40:18.983000000","",36,"Current","",0.28943,0.2504,0.2404,0.21912,0.1275,0.09162,2,"E",2,1,"NY","Professional","Employed",4,"True","False","","2014-02-25 04:40:22",680,699,"1989-04-01 00:00:00",10,10,44,5,510,5,10,0,0,23,0,0,14689,0.82,3111,37,0.83,4,0.29,"$75,000-99,999","True",7166.666667,"1C9C37081835026218057E9",1,1,1,0,0,4000,0,-1,0,NA,1,133278,3333,"2014-02-27 00:00:00","Q1 2014","B3EC370389779959672E80B",132.59,0,0,0,0,0,0,0,0,1,0,0,0,32
"151","10683423770994576084943",349447,"2008-06-12 11:59:55.217000000","",36,"Completed","2011-04-21 00:00:00",0.08641,0.083,0.073,NA,NA,NA,NA,"",NA,7,"CO","Professional","Full-time",10,"True","False","","2010-05-07 09:12:07",840,859,"2001-02-17 00:00:00",9,8,20,5,34,0,2,0,0,0,0,0,3522,0.12,23978,19,1,0,0.06,"$50,000-74,999","True",5833.333333,"F18E3586903617010B0D95F",2,25,25,0,0,17500,0.02,120,0,NA,46,42554,6500,"2010-05-19 00:00:00","Q2 2010","A1A33365592404582D03518",204.59,6935.35,6499.99,435.36,-52.43,0,0,0,0,1,0,0,0,290
"152","106B35550650717827CA771",628513,"2012-08-23 09:40:29.013000000","",60,"Current","",0.28324,0.2573,0.2473,0.2412,0.0925,0.1487,3,"D",6,2,"NY","Executive","Employed",57,"True","False","","2012-08-14 06:04:51",720,739,"1998-11-09 00:00:00",12,12,15,11,608,2,8,0,0,0,0,0,27233,0.68,12061,15,1,1,0.17,"$75,000-99,999","True",6500,"E67C3660625941073D388DF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19,73126,7500,"2012-08-28 00:00:00","Q3 2012","57B33540741483703CD2DB1",223.36,4020.48,1349.12,2671.36,-103.84,0,0,0,0,1,0,0,0,17
"153","106F35923604803414D8E04",993198,"2013-10-21 12:51:17.917000000","",36,"Current","",0.24614,0.2085,0.1985,0.18316,0.0925,0.09066,3,"D",3,7,"MI","Skilled Labor","Employed",265,"True","False","","2013-10-21 12:51:20",700,719,"2000-11-08 00:00:00",12,12,33,6,691,0,3,0,0,0,0,0,27699,0.76,5140,29,1,1,0.39,"$50,000-74,999","True",4583.333333,"68EF3696387014365F628A1",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,108245,10000,"2013-10-30 00:00:00","Q4 2013","56DB369650912631092FBE7",375.98,1498.2077,833.5,664.7077,-32.16,0,0,0,0,1,0,0,0,1
"154","10713594154052807283D9C",993563,"2013-11-03 17:07:05.510000000","",60,"Current","",0.26333,0.2379,0.2279,0.20859,0.1125,0.09609,3,"D",4,1,"MN","Skilled Labor","Employed",83,"True","False","","2013-11-03 17:07:08",660,679,"2003-09-09 00:00:00",15,11,37,8,443,1,4,0,0,0,0,0,16495,0.91,1507,34,1,1,0.3,"$75,000-99,999","True",6250,"DB493699557103321100EDE",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,118296,15000,"2013-11-29 00:00:00","Q4 2013","A71A36979916210839CF140",429.69,1289.07,407.35,881.72,-37.06,0,0,0,0,1,0,0,0,23
"155","107B3591400829838E5C400",940304,"2013-10-06 16:36:13.303000000","",60,"Current","",0.21115,0.187,0.177,0.16468,0.0774,0.08728,4,"C",3,1,"MN","Teacher","Employed",265,"True","False","","2013-10-06 16:36:15",700,719,"1985-09-01 00:00:00",17,15,52,12,740,1,5,0,0,0,0,0,33454,0.71,13261,49,1,1,0.33,"$75,000-99,999","True",6500,"D7B23697295926480B3E856",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,107932,15000,"2013-10-23 00:00:00","Q4 2013","C8D03695153054228C2A3ED",386.64,1546.56,616.41,930.15,-49.75,0,0,0,0,1,0,0,0,81
